airtemp,humidity,pressure,rainfall,tracktemp,winddirection,windspeed,round,year
36.8,5.0,995.9,False,49.7,188,4.5,6,2022
36.7,6.0,996.0,False,49.7,195,4.5,6,2022
36.6,6.0,996.0,False,49.7,193,3.2,6,2022
36.7,6.0,996.0,False,49.7,168,2.5,6,2022
36.9,6.0,996.0,False,49.7,184,3.2,6,2022
37.2,5.0,995.7,False,49.7,172,3.5,6,2022
37.1,5.0,996.0,False,49.7,164,3.4,6,2022
37.1,6.0,996.0,False,49.7,190,2.5,6,2022
37.1,5.0,995.9,False,49.7,193,3.9,6,2022
37.0,6.0,996.0,False,49.0,189,3.5,6,2022
37.1,6.0,995.9,False,49.0,159,2.5,6,2022
37.0,6.0,995.7,False,49.0,190,2.5,6,2022
37.1,6.0,995.9,False,49.5,126,2.0,6,2022
37.1,6.0,995.9,False,49.4,171,4.3,6,2022
37.0,6.0,995.7,False,49.4,176,2.7,6,2022
37.0,6.0,995.7,False,49.4,139,2.5,6,2022
37.0,6.0,995.7,False,49.4,161,2.2,6,2022
37.0,7.0,995.7,False,49.4,192,1.0,6,2022
37.0,7.0,995.9,False,49.4,173,2.2,6,2022
37.0,6.0,995.9,False,49.4,180,3.4,6,2022
37.0,7.0,995.7,False,49.4,151,3.5,6,2022
37.2,7.0,995.7,False,49.3,174,3.7,6,2022
37.2,6.0,995.7,False,49.3,180,4.3,6,2022
37.2,6.0,995.7,False,49.3,180,4.3,6,2022
37.2,6.0,995.7,False,49.3,201,3.5,6,2022
37.1,6.0,995.9,False,49.5,190,2.2,6,2022
37.1,6.0,995.9,False,49.5,195,4.6,6,2022
37.0,6.0,995.9,False,49.5,191,3.7,6,2022
36.7,6.0,995.9,False,49.3,192,4.5,6,2022
36.7,7.0,995.7,False,49.2,180,2.9,6,2022
36.7,7.0,995.7,False,49.1,165,3.2,6,2022
36.6,7.0,995.7,False,49.1,169,3.0,6,2022
36.6,7.0,995.7,False,49.0,151,3.0,6,2022
36.6,7.0,995.7,False,49.0,173,2.7,6,2022
36.8,7.0,995.7,False,49.3,174,3.5,6,2022
36.9,7.0,995.5,False,49.1,193,3.7,6,2022
36.7,7.0,995.7,False,49.1,155,3.7,6,2022
36.8,8.0,995.5,False,49.1,154,2.0,6,2022
36.8,8.0,995.7,False,49.0,155,3.2,6,2022
36.6,8.0,995.7,False,49.0,175,3.5,6,2022
36.6,7.0,995.7,False,49.0,172,3.7,6,2022
36.6,7.0,995.5,False,49.0,185,3.0,6,2022
36.6,8.0,995.5,False,48.7,192,2.5,6,2022
36.6,8.0,995.5,False,48.9,175,3.2,6,2022
36.6,8.0,995.5,False,49.1,185,2.4,6,2022
36.7,8.0,995.5,False,49.1,168,3.0,6,2022
36.8,8.0,995.5,False,49.1,170,3.0,6,2022
36.8,7.0,995.5,False,49.0,191,2.9,6,2022
36.8,7.0,995.5,False,49.0,147,2.7,6,2022
36.6,7.0,995.5,False,49.0,185,2.0,6,2022
36.6,8.0,995.5,False,49.0,200,1.7,6,2022
36.5,8.0,995.5,False,49.0,155,1.3,6,2022
36.8,8.0,995.5,False,48.8,152,2.2,6,2022
36.9,7.0,995.4,False,48.8,164,3.2,6,2022
36.9,7.0,995.5,False,48.8,164,3.4,6,2022
36.9,7.0,995.4,False,48.9,166,2.7,6,2022
36.9,7.0,995.5,False,48.9,172,3.7,6,2022
36.7,7.0,995.4,False,48.8,168,2.7,6,2022
36.6,8.0,995.4,False,48.5,137,2.0,6,2022
36.6,8.0,995.4,False,48.4,194,2.2,6,2022
36.5,9.0,995.4,False,48.3,109,2.5,6,2022
36.5,9.0,995.4,False,48.3,176,2.2,6,2022
36.4,8.0,995.2,False,48.4,192,2.0,6,2022
36.3,8.0,995.5,False,48.4,191,3.5,6,2022
36.3,7.0,995.4,False,48.4,194,5.5,6,2022
36.3,8.0,995.2,False,48.3,187,4.5,6,2022
36.3,9.0,995.4,False,48.3,161,2.7,6,2022
36.4,9.0,995.2,False,48.2,162,2.7,6,2022
36.4,11.0,995.2,False,48.1,119,2.4,6,2022
36.5,9.0,995.2,False,47.9,173,3.2,6,2022
36.5,9.0,995.4,False,48.0,145,4.5,6,2022
36.5,8.0,995.2,False,48.0,179,4.3,6,2022
36.4,8.0,995.4,False,48.0,156,3.2,6,2022
36.5,8.0,995.2,False,47.9,168,2.7,6,2022
36.4,7.0,995.2,False,48.1,162,4.3,6,2022
36.4,7.0,995.2,False,48.1,169,4.1,6,2022
36.4,8.0,995.2,False,47.8,189,3.5,6,2022
36.6,8.0,995.2,False,47.8,69,2.2,6,2022
36.7,9.0,995.2,False,47.9,118,1.6,6,2022
36.7,11.0,995.2,False,47.6,150,1.5,6,2022
24.2,68.0,1002.9,False,42.1,70,0.8,7,2022
24.2,68.0,1002.7,False,41.5,346,0.8,7,2022
24.2,68.0,1002.9,False,41.5,335,2.4,7,2022
24.1,68.0,1002.9,False,41.3,320,0.6,7,2022
24.2,69.0,1002.9,False,41.2,51,0.6,7,2022
24.1,68.0,1002.7,False,41.4,192,1.0,7,2022
24.1,68.0,1002.7,False,41.6,335,0.8,7,2022
24.1,68.0,1002.7,False,41.4,0,0.8,7,2022
24.2,68.0,1002.7,False,41.4,333,1.3,7,2022
24.3,68.0,1002.7,False,41.2,65,0.8,7,2022
24.3,67.0,1002.7,False,41.2,344,0.8,7,2022
24.2,66.0,1002.7,False,40.8,330,2.2,7,2022
24.1,67.0,1002.7,False,40.1,0,1.2,7,2022
24.0,68.0,1002.7,False,40.0,345,0.8,7,2022
24.0,69.0,1002.7,False,40.0,41,1.1,7,2022
23.9,68.0,1002.7,False,39.8,337,1.3,7,2022
23.8,69.0,1002.7,False,39.7,349,2.2,7,2022
23.7,69.0,1002.7,False,39.1,358,1.8,7,2022
23.6,70.0,1002.9,False,39.2,335,1.2,7,2022
23.5,70.0,1002.9,False,39.2,355,1.2,7,2022
23.5,70.0,1002.7,False,39.3,339,1.3,7,2022
23.5,70.0,1002.7,False,39.0,353,1.6,7,2022
23.6,70.0,1002.9,False,39.0,345,1.0,7,2022
23.6,70.0,1002.7,False,39.6,336,1.7,7,2022
23.5,70.0,1002.9,False,38.9,346,1.5,7,2022
23.5,70.0,1002.7,False,38.9,325,2.0,7,2022
23.5,70.0,1002.7,False,39.1,353,1.2,7,2022
23.5,70.0,1002.7,False,39.1,322,1.7,7,2022
23.4,70.0,1002.7,False,39.1,354,0.8,7,2022
23.5,71.0,1002.7,False,39.1,6,1.2,7,2022
23.5,70.0,1002.7,False,39.6,0,0.8,7,2022
23.5,69.0,1002.7,False,39.8,351,1.1,7,2022
23.3,69.0,1002.9,False,39.6,1,1.0,7,2022
23.2,70.0,1002.9,False,38.0,347,1.2,7,2022
23.2,70.0,1002.9,False,37.9,348,1.2,7,2022
23.2,71.0,1002.9,False,37.7,346,1.7,7,2022
23.0,71.0,1002.9,False,37.7,346,1.7,7,2022
23.0,71.0,1003.0,False,37.6,4,1.0,7,2022
23.0,72.0,1002.9,False,37.4,339,1.0,7,2022
22.9,71.0,1003.0,False,37.7,357,1.8,7,2022
23.0,71.0,1003.0,False,37.4,57,1.2,7,2022
23.0,71.0,1003.0,False,37.4,334,0.6,7,2022
23.0,72.0,1003.0,False,37.5,340,1.7,7,2022
23.1,72.0,1002.9,False,37.5,340,1.6,7,2022
23.1,71.0,1002.9,False,37.5,37,1.7,7,2022
23.0,70.0,1002.9,False,37.3,341,1.3,7,2022
22.9,70.0,1002.9,False,36.6,341,1.2,7,2022
22.9,70.0,1002.9,False,36.5,332,1.7,7,2022
22.9,72.0,1002.9,True,36.4,341,1.2,7,2022
22.8,72.0,1002.7,True,36.0,335,1.5,7,2022
22.8,72.0,1002.7,True,36.0,341,1.6,7,2022
22.9,73.0,1002.7,True,35.0,3,1.1,7,2022
22.9,74.0,1002.7,True,34.2,338,0.8,7,2022
23.0,74.0,1002.7,True,33.9,18,0.8,7,2022
23.1,74.0,1002.7,True,33.4,329,0.8,7,2022
22.9,75.0,1002.9,True,32.5,342,1.2,7,2022
22.9,76.0,1002.7,True,32.5,341,1.7,7,2022
22.9,77.0,1002.7,True,32.4,330,2.0,7,2022
22.6,76.0,1002.7,True,32.3,337,1.5,7,2022
22.5,77.0,1002.7,True,32.0,338,1.2,7,2022
22.5,77.0,1002.7,True,32.3,332,1.0,7,2022
22.6,77.0,1002.7,True,32.3,354,1.2,7,2022
22.4,78.0,1002.7,True,32.2,334,0.5,7,2022
22.4,77.0,1002.5,True,32.2,343,1.5,7,2022
22.3,77.0,1002.7,True,32.2,343,1.8,7,2022
22.2,77.0,1002.7,True,31.3,329,2.0,7,2022
22.2,77.0,1002.7,True,30.4,352,1.6,7,2022
22.2,77.0,1002.7,True,30.4,3,1.6,7,2022
22.1,78.0,1002.7,True,30.3,348,1.3,7,2022
22.2,79.0,1002.7,True,30.0,344,1.6,7,2022
22.1,78.0,1002.7,True,30.0,40,1.5,7,2022
22.0,80.0,1002.7,True,29.0,342,0.6,7,2022
21.9,80.0,1002.7,True,28.7,338,1.0,7,2022
21.9,81.0,1002.7,True,28.7,344,1.0,7,2022
21.9,81.0,1002.7,True,28.7,344,1.0,7,2022
21.9,81.0,1002.7,True,28.7,344,1.0,7,2022
21.7,81.0,1002.7,True,28.7,344,1.0,7,2022
21.8,81.0,1002.7,True,28.7,344,1.0,7,2022
21.7,83.0,1002.7,True,29.6,339,1.1,7,2022
21.8,84.0,1002.7,True,30.2,234,0.5,7,2022
21.9,85.0,1002.7,True,28.6,337,1.1,7,2022
22.1,82.0,1002.9,True,27.6,349,2.2,7,2022
22.0,84.0,1002.9,True,26.4,336,1.3,7,2022
21.8,86.0,1002.7,True,26.3,320,0.6,7,2022
21.8,86.0,1002.9,True,26.3,330,0.6,7,2022
21.8,87.0,1002.9,True,27.5,321,1.0,7,2022
21.7,86.0,1002.7,True,28.4,328,0.8,7,2022
21.7,86.0,1002.9,True,28.6,335,0.8,7,2022
21.4,87.0,1003.0,True,28.9,0,1.1,7,2022
21.3,87.0,1002.9,True,29.0,268,0.0,7,2022
21.3,88.0,1002.9,True,29.2,344,0.6,7,2022
21.4,88.0,1002.9,True,29.6,344,0.8,7,2022
21.4,88.0,1003.0,True,29.6,346,0.5,7,2022
21.4,87.0,1003.0,True,29.9,311,0.8,7,2022
21.5,87.0,1003.0,True,29.9,311,0.8,7,2022
21.4,86.0,1002.9,True,29.5,258,0.6,7,2022
21.4,87.0,1002.9,True,29.6,326,0.6,7,2022
21.2,87.0,1002.9,True,29.6,351,0.8,7,2022
21.2,87.0,1002.9,True,29.6,352,1.2,7,2022
21.2,86.0,1002.9,True,29.5,337,1.0,7,2022
21.3,87.0,1002.9,True,29.2,343,1.2,7,2022
21.1,86.0,1002.9,True,28.7,1,2.0,7,2022
21.1,87.0,1002.9,True,28.7,348,1.2,7,2022
21.1,86.0,1002.9,True,28.7,340,1.6,7,2022
21.1,87.0,1002.9,True,28.4,353,1.1,7,2022
21.1,87.0,1002.7,True,27.9,349,2.2,7,2022
21.1,87.0,1002.9,True,27.9,343,1.3,7,2022
21.0,87.0,1002.9,True,28.4,20,1.7,7,2022
21.1,86.0,1002.9,True,28.4,341,1.0,7,2022
21.1,86.0,1003.0,True,28.6,318,1.1,7,2022
21.2,86.0,1003.0,True,28.6,351,1.1,7,2022
21.1,86.0,1003.0,True,28.6,6,1.7,7,2022
20.9,86.0,1002.9,True,28.6,0,1.5,7,2022
20.9,87.0,1002.9,True,28.6,16,1.7,7,2022
21.0,86.0,1003.0,True,28.7,322,0.8,7,2022
21.0,87.0,1003.0,False,28.8,272,1.0,7,2022
21.2,85.0,1002.9,True,29.1,12,1.2,7,2022
21.2,86.0,1003.0,False,29.2,329,0.6,7,2022
21.1,86.0,1003.0,False,29.4,14,0.6,7,2022
21.1,85.0,1003.0,False,29.4,340,1.0,7,2022
21.2,85.0,1003.0,False,29.4,323,1.2,7,2022
21.2,86.0,1003.0,False,29.4,8,0.6,7,2022
21.2,84.0,1003.0,False,29.3,0,0.6,7,2022
21.2,85.0,1003.0,False,29.2,64,1.0,7,2022
21.2,84.0,1003.0,False,29.1,2,2.2,7,2022
21.2,84.0,1003.0,False,28.9,0,1.3,7,2022
21.1,85.0,1003.0,False,28.8,348,0.6,7,2022
21.2,84.0,1003.0,False,29.1,340,1.7,7,2022
21.3,82.0,1003.0,False,29.1,139,3.2,7,2022
21.3,85.0,1003.0,False,28.8,4,0.8,7,2022
21.3,83.0,1003.0,False,28.6,6,1.2,7,2022
21.3,84.0,1003.0,False,28.8,358,1.1,7,2022
21.4,83.0,1003.0,False,28.6,103,0.8,7,2022
21.5,83.0,1003.0,False,28.5,12,0.6,7,2022
21.6,83.0,1003.0,False,28.5,127,0.6,7,2022
21.5,82.0,1003.0,False,28.4,298,0.6,7,2022
21.6,83.0,1003.0,True,28.3,200,0.8,7,2022
21.7,82.0,1003.0,True,28.5,27,0.8,7,2022
21.8,81.0,1003.0,True,28.2,278,1.2,7,2022
21.7,81.0,1003.0,True,28.1,2,0.5,7,2022
21.6,81.0,1003.0,True,28.1,202,0.6,7,2022
21.7,81.0,1003.2,True,28.2,271,0.6,7,2022
21.9,80.0,1003.2,True,28.3,183,0.8,7,2022
21.9,80.0,1003.2,True,27.9,357,1.1,7,2022
22.0,79.0,1003.2,True,27.6,79,0.8,7,2022
21.9,78.0,1003.2,True,27.3,254,0.5,7,2022
22.0,79.0,1003.2,True,27.1,28,0.6,7,2022
22.0,77.0,1003.2,True,27.0,98,1.3,7,2022
21.9,78.0,1003.2,True,27.0,346,0.6,7,2022
21.8,79.0,1003.2,True,26.4,187,0.4,7,2022
21.9,78.0,1003.2,True,27.2,214,1.1,7,2022
21.9,78.0,1003.2,True,27.0,214,1.0,7,2022
21.9,77.0,1003.2,True,26.9,4,1.0,7,2022
22.1,76.0,1003.2,False,26.9,0,0.8,7,2022
22.0,77.0,1003.2,True,26.8,355,0.4,7,2022
22.0,77.0,1003.2,True,27.1,110,0.6,7,2022
22.1,76.0,1003.2,True,27.1,139,0.6,7,2022
22.0,77.0,1003.2,True,27.1,117,0.5,7,2022
22.0,76.0,1003.2,True,27.5,111,0.4,7,2022
22.1,76.0,1003.2,True,27.6,108,0.5,7,2022
22.2,76.0,1003.2,True,27.4,116,0.5,7,2022
22.1,76.0,1003.0,True,27.3,78,0.3,7,2022
22.2,75.0,1003.2,True,27.3,0,0.0,7,2022
22.1,76.0,1003.2,True,27.2,173,0.0,7,2022
22.2,75.0,1003.2,True,27.6,0,0.8,7,2022
22.2,75.0,1003.2,True,27.8,0,0.8,7,2022
22.3,76.0,1003.2,True,27.9,292,0.3,7,2022
22.3,75.0,1003.2,True,27.9,170,0.8,7,2022
22.2,75.0,1003.2,True,27.9,170,1.0,7,2022
22.3,75.0,1003.2,True,28.0,153,0.6,7,2022
22.4,75.0,1003.2,True,28.3,131,0.8,7,2022
22.3,73.0,1003.2,True,28.7,41,0.5,7,2022
22.4,73.0,1003.2,True,28.7,72,0.6,7,2022
22.3,73.0,1003.0,True,28.3,0,0.6,7,2022
22.3,73.0,1003.2,False,27.8,346,0.5,7,2022
22.3,74.0,1003.2,False,27.8,102,0.6,7,2022
22.2,75.0,1003.2,False,27.8,191,0.6,7,2022
22.2,74.0,1003.2,False,28.4,343,0.6,7,2022
22.2,74.0,1003.2,False,28.4,342,1.1,7,2022
22.2,73.0,1003.2,False,28.4,3,1.3,7,2022
22.1,74.0,1003.0,False,28.2,338,1.1,7,2022
22.1,74.0,1003.2,False,28.2,159,1.5,7,2022
22.0,74.0,1003.2,False,28.1,63,0.6,7,2022
22.0,75.0,1003.2,False,28.2,333,0.4,7,2022
22.0,74.0,1003.2,False,28.5,10,0.8,7,2022
22.0,74.0,1003.2,False,28.6,30,0.0,7,2022
22.0,74.0,1003.2,False,28.5,56,1.0,7,2022
22.0,75.0,1003.2,False,28.5,312,0.6,7,2022
21.9,74.0,1003.2,False,28.5,0,0.0,7,2022
21.9,73.0,1003.2,False,28.5,28,0.5,7,2022
21.9,74.0,1003.2,False,28.5,12,0.6,7,2022
21.9,73.0,1003.2,False,28.3,1,0.8,7,2022
21.9,74.0,1003.2,False,28.2,281,0.5,7,2022
21.9,73.0,1003.2,False,28.2,40,0.5,7,2022
21.9,73.0,1003.2,False,28.1,13,1.2,7,2022
21.9,73.0,1003.2,False,28.1,13,1.2,7,2022
21.8,73.0,1003.2,False,28.0,0,0.6,7,2022
21.9,73.0,1003.2,False,28.0,0,0.3,7,2022
21.9,74.0,1003.2,False,28.0,323,0.6,7,2022
21.9,74.0,1003.2,False,28.3,0,0.8,7,2022
21.9,73.0,1003.2,False,28.5,0,0.6,7,2022
22.0,73.0,1003.2,False,28.6,186,0.4,7,2022
22.0,73.0,1003.2,False,28.8,257,1.0,7,2022
22.1,72.0,1003.2,False,28.8,159,1.1,7,2022
22.2,72.0,1003.0,False,28.9,86,0.6,7,2022
22.3,71.0,1003.2,False,28.9,239,0.5,7,2022
22.3,72.0,1003.0,True,29.1,260,1.2,7,2022
22.3,70.0,1003.0,False,29.1,330,1.2,7,2022
22.4,70.0,1003.2,False,28.8,0,0.6,7,2022
22.3,70.0,1003.2,False,28.8,55,0.6,7,2022
22.3,71.0,1003.0,False,28.7,300,0.4,7,2022
22.4,71.0,1003.2,False,28.9,188,0.6,7,2022
22.5,71.0,1003.2,False,29.1,146,0.6,7,2022
22.5,71.0,1003.2,False,29.4,178,0.8,7,2022
22.6,70.0,1003.2,False,29.4,201,0.8,7,2022
22.4,69.0,1003.2,False,29.5,161,1.1,7,2022
22.4,69.0,1003.2,False,29.0,189,1.0,7,2022
22.3,70.0,1003.2,False,28.7,170,0.6,7,2022
22.4,71.0,1003.2,False,29.0,183,1.2,7,2022
22.5,70.0,1003.2,False,29.0,158,0.8,7,2022
22.5,69.0,1003.2,False,29.6,0,1.5,7,2022
22.6,69.0,1003.2,False,29.7,195,0.8,7,2022
22.5,68.0,1003.2,False,29.8,211,1.5,7,2022
22.6,68.0,1003.2,False,29.5,200,1.2,7,2022
22.6,68.0,1003.2,False,29.5,185,1.2,7,2022
22.6,68.0,1003.2,False,29.2,300,1.7,7,2022
22.5,67.0,1003.2,False,29.2,296,1.1,7,2022
22.4,64.0,1003.4,False,29.2,121,1.0,7,2022
22.4,66.0,1003.2,False,29.2,183,0.6,7,2022
22.5,67.0,1003.2,False,29.1,134,0.8,7,2022
22.3,67.0,1003.2,False,29.1,340,0.4,7,2022
22.4,66.0,1003.4,False,29.1,187,1.2,7,2022
22.5,66.0,1003.2,False,29.1,104,0.5,7,2022
22.4,66.0,1003.2,False,29.1,168,0.6,7,2022
22.4,67.0,1003.2,False,29.5,87,0.8,7,2022
22.4,65.0,1003.2,False,29.3,0,0.6,7,2022
22.3,65.0,1003.2,False,29.1,199,0.4,7,2022
22.3,65.0,1003.4,False,29.1,173,1.1,7,2022
22.2,65.0,1003.2,False,29.1,0,0.8,7,2022
22.2,66.0,1003.2,False,28.9,40,0.5,7,2022
22.3,65.0,1003.4,False,29.5,166,1.0,7,2022
22.4,65.0,1003.2,False,29.9,165,1.1,7,2022
22.4,66.0,1003.2,False,29.8,142,0.6,7,2022
22.5,66.0,1003.2,False,30.1,0,0.6,7,2022
22.6,65.0,1003.2,True,30.4,180,0.6,7,2022
25.7,56.0,1010.7,False,49.2,284,0.8,8,2022
25.8,54.0,1010.7,False,50.1,264,0.8,8,2022
25.8,55.0,1010.7,False,49.5,322,0.8,8,2022
25.8,55.0,1010.5,False,48.9,172,1.0,8,2022
25.7,55.0,1010.7,False,48.8,174,0.8,8,2022
25.8,54.0,1010.7,False,48.9,322,0.6,8,2022
25.5,55.0,1010.7,False,48.9,331,1.5,8,2022
25.5,56.0,1010.7,False,48.8,66,1.1,8,2022
25.5,56.0,1010.5,False,48.8,293,0.8,8,2022
25.7,54.0,1010.7,False,48.8,274,1.3,8,2022
25.7,54.0,1010.5,False,49.4,279,1.5,8,2022
25.6,53.0,1010.5,False,50.1,273,1.6,8,2022
25.8,52.0,1010.5,False,50.1,280,1.3,8,2022
25.8,53.0,1010.5,False,50.3,287,2.2,8,2022
25.6,56.0,1010.5,False,49.9,272,1.8,8,2022
25.6,56.0,1010.5,False,50.2,216,1.6,8,2022
25.5,56.0,1010.5,False,50.2,271,1.8,8,2022
25.4,58.0,1010.5,False,49.4,279,1.0,8,2022
25.5,56.0,1010.4,False,49.4,293,0.8,8,2022
25.4,56.0,1010.5,False,49.8,280,0.6,8,2022
25.3,55.0,1010.5,False,50.0,324,1.2,8,2022
25.4,54.0,1010.4,False,49.6,281,1.0,8,2022
25.5,54.0,1010.4,False,50.5,248,2.0,8,2022
25.5,56.0,1010.5,False,50.5,189,1.7,8,2022
25.7,55.0,1010.5,False,50.5,273,0.8,8,2022
25.7,55.0,1010.4,False,50.9,0,0.6,8,2022
25.8,55.0,1010.5,False,50.9,283,0.8,8,2022
25.7,53.0,1010.5,False,49.4,164,1.1,8,2022
25.8,53.0,1010.4,False,49.4,109,0.6,8,2022
25.7,52.0,1010.5,False,47.9,298,1.2,8,2022
25.5,53.0,1010.4,False,48.3,264,1.6,8,2022
25.6,55.0,1010.4,False,49.3,239,2.0,8,2022
25.7,55.0,1010.4,False,49.7,249,1.1,8,2022
25.7,56.0,1010.4,False,49.7,221,1.7,8,2022
25.7,56.0,1010.4,False,49.7,279,1.7,8,2022
25.5,57.0,1010.4,False,40.9,299,1.8,8,2022
25.6,58.0,1010.4,False,48.0,281,1.7,8,2022
25.4,58.0,1010.2,False,48.0,342,1.2,8,2022
25.3,56.0,1010.4,False,48.0,0,1.1,8,2022
25.4,56.0,1010.2,False,48.0,282,1.2,8,2022
25.4,57.0,1010.2,False,48.0,127,1.2,8,2022
25.5,57.0,1010.2,False,48.0,247,1.0,8,2022
25.5,57.0,1010.2,False,48.5,299,1.1,8,2022
25.4,58.0,1010.4,False,48.5,213,0.8,8,2022
25.5,57.0,1010.2,False,48.5,316,1.2,8,2022
25.6,57.0,1010.2,False,48.5,332,1.1,8,2022
25.7,55.0,1010.2,False,48.5,0,1.0,8,2022
25.7,54.0,1010.2,False,48.5,284,0.5,8,2022
25.8,56.0,1010.2,False,48.5,337,0.8,8,2022
26.1,54.0,1010.4,False,48.5,338,0.5,8,2022
26.1,56.0,1010.2,False,48.5,165,0.8,8,2022
26.1,56.0,1010.2,False,48.5,301,1.1,8,2022
25.9,57.0,1010.2,False,48.2,281,2.0,8,2022
25.7,57.0,1010.2,False,48.2,182,2.0,8,2022
25.7,57.0,1010.2,False,48.2,320,1.7,8,2022
25.5,59.0,1010.2,False,48.2,312,1.5,8,2022
25.5,59.0,1010.2,False,47.9,273,0.8,8,2022
25.6,57.0,1010.2,False,47.9,260,0.8,8,2022
25.7,55.0,1010.2,False,46.7,145,0.8,8,2022
25.7,56.0,1010.2,False,48.3,117,0.8,8,2022
25.8,57.0,1010.2,False,48.1,312,0.8,8,2022
25.8,56.0,1010.2,False,49.3,242,1.1,8,2022
25.9,56.0,1010.0,False,48.6,2,0.6,8,2022
25.9,57.0,1010.2,False,47.6,120,1.1,8,2022
25.9,57.0,1010.0,False,47.6,271,0.5,8,2022
25.9,56.0,1010.0,False,48.5,256,1.2,8,2022
25.8,56.0,1010.0,False,48.5,256,1.2,8,2022
25.8,56.0,1010.0,False,48.5,256,1.2,8,2022
25.2,56.0,1010.0,False,48.5,256,1.2,8,2022
25.3,56.0,1010.0,False,48.5,256,1.2,8,2022
25.7,60.0,1010.2,False,47.4,282,1.7,8,2022
25.6,59.0,1010.0,False,47.9,297,1.8,8,2022
25.6,60.0,1009.9,False,47.7,287,1.7,8,2022
25.6,59.0,1010.2,False,47.7,307,2.2,8,2022
25.4,60.0,1010.0,False,46.9,271,1.7,8,2022
25.5,60.0,1010.2,False,46.9,285,2.0,8,2022
25.5,62.0,1010.0,False,47.0,309,1.7,8,2022
25.7,61.0,1010.0,False,47.0,314,1.8,8,2022
25.8,61.0,1010.0,False,46.8,302,2.2,8,2022
25.7,60.0,1010.0,False,46.7,308,1.0,8,2022
25.6,60.0,1010.0,False,47.2,177,1.7,8,2022
25.5,61.0,1010.0,False,47.2,286,1.0,8,2022
25.5,61.0,1010.0,False,46.7,280,1.2,8,2022
25.4,61.0,1010.0,False,47.2,271,1.6,8,2022
25.4,62.0,1010.0,False,47.9,285,1.7,8,2022
25.3,60.0,1010.0,False,47.2,286,1.8,8,2022
25.3,60.0,1010.0,False,47.2,315,2.4,8,2022
25.5,60.0,1009.9,False,47.2,235,1.2,8,2022
25.6,61.0,1010.0,False,47.2,308,1.7,8,2022
25.6,61.0,1009.9,False,47.2,283,1.5,8,2022
25.6,61.0,1009.9,False,46.5,299,2.0,8,2022
25.6,61.0,1009.9,False,46.8,356,1.6,8,2022
25.6,62.0,1009.9,False,46.5,188,1.2,8,2022
25.8,61.0,1009.9,False,46.5,266,1.0,8,2022
25.8,61.0,1009.9,False,46.5,268,1.2,8,2022
25.8,60.0,1009.9,False,46.5,327,1.0,8,2022
25.8,60.0,1009.9,False,46.5,284,1.2,8,2022
25.6,60.0,1009.7,False,46.6,285,2.0,8,2022
25.5,61.0,1009.7,False,46.5,305,1.7,8,2022
25.4,62.0,1009.7,False,46.1,311,1.7,8,2022
25.4,62.0,1009.9,False,46.1,356,1.2,8,2022
25.6,61.0,1009.7,False,46.2,265,0.6,8,2022
25.6,60.0,1009.5,False,45.6,277,1.3,8,2022
25.5,60.0,1009.5,False,45.6,276,1.7,8,2022
25.4,61.0,1009.7,False,45.3,257,1.6,8,2022
25.4,61.0,1009.7,False,45.7,232,1.6,8,2022
25.5,62.0,1009.7,False,45.7,247,1.7,8,2022
25.6,62.0,1009.7,False,45.7,277,1.6,8,2022
25.5,63.0,1009.5,False,45.8,289,1.7,8,2022
25.3,62.0,1009.5,False,45.8,246,1.7,8,2022
25.3,63.0,1009.5,False,45.8,282,1.7,8,2022
25.2,63.0,1009.5,False,45.7,290,1.7,8,2022
25.1,64.0,1009.5,False,46.1,205,2.0,8,2022
25.1,62.0,1009.5,False,45.9,291,1.7,8,2022
25.2,64.0,1009.5,False,45.8,285,2.5,8,2022
25.2,64.0,1009.5,False,45.3,294,2.5,8,2022
25.2,64.0,1009.5,False,45.3,275,2.5,8,2022
25.3,65.0,1009.5,False,45.3,294,1.2,8,2022
25.2,64.0,1009.5,False,45.5,285,2.0,8,2022
25.1,63.0,1009.5,False,45.5,285,1.7,8,2022
25.0,63.0,1009.5,False,45.7,290,2.0,8,2022
25.1,64.0,1009.4,False,45.7,288,1.8,8,2022
25.0,64.0,1009.4,False,45.7,286,2.2,8,2022
24.9,64.0,1009.4,False,45.7,322,1.6,8,2022
25.0,65.0,1009.4,False,45.2,290,1.7,8,2022
24.9,64.0,1009.4,False,45.1,276,1.7,8,2022
24.9,64.0,1009.4,False,45.2,253,1.6,8,2022
24.9,64.0,1009.4,False,45.4,296,2.2,8,2022
25.1,64.0,1009.4,False,46.1,288,2.2,8,2022
24.9,64.0,1009.4,False,46.1,301,1.2,8,2022
24.9,64.0,1009.4,False,45.8,289,1.7,8,2022
25.0,65.0,1009.4,False,45.7,297,2.0,8,2022
24.9,65.0,1009.2,False,45.2,293,1.7,8,2022
25.0,65.0,1009.2,False,45.7,258,1.7,8,2022
25.1,65.0,1009.2,False,45.7,294,1.5,8,2022
25.1,65.0,1009.2,False,45.7,302,1.3,8,2022
25.1,63.0,1009.2,False,45.7,280,1.8,8,2022
25.0,64.0,1009.2,False,45.7,302,2.7,8,2022
25.0,64.0,1009.2,False,45.1,299,2.5,8,2022
25.0,64.0,1009.2,False,45.0,283,2.5,8,2022
25.0,65.0,1009.2,False,45.0,293,2.2,8,2022
25.0,65.0,1009.4,False,45.1,280,2.0,8,2022
25.1,64.0,1009.2,False,45.3,282,2.0,8,2022
