year,round,code,compound_1,compound_2,compound_3,compound_4,compound_5,compound_6,compound_7,compound_8,stint length_1,stint length_2,stint length_3,stint length_4,stint length_5,stint length_6,stint length_7,stint length_8
2023,2,PER,MEDIUM,HARD,N,N,N,N,N,N,18.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2,PIA,MEDIUM,HARD,N,N,N,N,N,N,1.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2,RUS,MEDIUM,HARD,N,N,N,N,N,N,18.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2,SAI,MEDIUM,HARD,N,N,N,N,N,N,15.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2,SAR,HARD,MEDIUM,N,N,N,N,N,N,18.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2,STR,MEDIUM,HARD,N,N,N,N,N,N,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2,TSU,MEDIUM,HARD,N,N,N,N,N,N,17.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2,VER,MEDIUM,HARD,N,N,N,N,N,N,18.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2,ZHO,MEDIUM,HARD,MEDIUM,N,N,N,N,N,11.0,7.0,32.0,0.0,0.0,0.0,0.0,0.0
2023,3,ALB,MEDIUM,N,N,N,N,N,N,N,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,3,ALO,MEDIUM,HARD,SOFT,SOFT,N,N,N,N,8.0,47.0,2.0,1.0,0.0,0.0,0.0,0.0
2023,3,BOT,SOFT,HARD,HARD,SOFT,SOFT,SOFT,SOFT,N,1.0,7.0,45.0,1.0,1.0,2.0,1.0,0.0
2023,3,DEV,HARD,MEDIUM,SOFT,SOFT,SOFT,N,N,N,8.0,37.0,9.0,1.0,2.0,0.0,0.0,0.0
2023,3,GAS,SOFT,HARD,SOFT,N,N,N,N,N,8.0,47.0,2.0,0.0,0.0,0.0,0.0,0.0
2023,3,HAM,MEDIUM,HARD,SOFT,SOFT,N,N,N,N,8.0,47.0,2.0,1.0,0.0,0.0,0.0,0.0
2023,3,HUL,MEDIUM,HARD,SOFT,SOFT,N,N,N,N,8.0,47.0,2.0,1.0,0.0,0.0,0.0,0.0
2023,3,LEC,MEDIUM,N,N,N,N,N,N,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,3,MAG,MEDIUM,HARD,HARD,N,N,N,N,N,7.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0
2023,3,NOR,MEDIUM,HARD,SOFT,SOFT,N,N,N,N,8.0,47.0,2.0,1.0,0.0,0.0,0.0,0.0
2023,3,OCO,SOFT,HARD,HARD,SOFT,N,N,N,N,1.0,7.0,47.0,2.0,0.0,0.0,0.0,0.0
2023,3,PER,HARD,MEDIUM,HARD,HARD,SOFT,SOFT,N,N,1.0,1.0,6.0,47.0,2.0,1.0,0.0,0.0
2023,3,PIA,MEDIUM,HARD,SOFT,SOFT,SOFT,N,N,N,8.0,46.0,1.0,2.0,1.0,0.0,0.0,0.0
2023,3,RUS,MEDIUM,HARD,HARD,N,N,N,N,N,7.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0
2023,3,SAI,MEDIUM,HARD,HARD,SOFT,SOFT,N,N,N,7.0,1.0,47.0,2.0,1.0,0.0,0.0,0.0
2023,3,SAR,HARD,MEDIUM,HARD,MEDIUM,HARD,SOFT,SOFT,N,1.0,1.0,6.0,28.0,18.0,1.0,2.0,0.0
2023,3,STR,MEDIUM,HARD,SOFT,SOFT,N,N,N,N,8.0,47.0,2.0,1.0,0.0,0.0,0.0,0.0
2023,3,TSU,MEDIUM,HARD,SOFT,SOFT,SOFT,N,N,N,8.0,46.0,1.0,2.0,1.0,0.0,0.0,0.0
2023,3,VER,MEDIUM,HARD,SOFT,SOFT,N,N,N,N,8.0,47.0,2.0,1.0,0.0,0.0,0.0,0.0
2023,3,ZHO,SOFT,HARD,HARD,SOFT,SOFT,SOFT,N,N,1.0,7.0,46.0,1.0,2.0,1.0,0.0,0.0
2023,4,ALB,MEDIUM,HARD,N,N,N,N,N,N,7.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,4,ALO,MEDIUM,HARD,N,N,N,N,N,N,11.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,4,BOT,MEDIUM,HARD,HARD,MEDIUM,N,N,N,N,6.0,6.0,22.0,16.0,0.0,0.0,0.0,0.0
2023,4,DEV,HARD,N,N,N,N,N,N,N,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,4,GAS,MEDIUM,HARD,HARD,N,N,N,N,N,5.0,18.0,28.0,0.0,0.0,0.0,0.0,0.0
2023,4,HAM,MEDIUM,HARD,N,N,N,N,N,N,9.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,4,HUL,HARD,SOFT,N,N,N,N,N,N,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,4,LEC,MEDIUM,HARD,N,N,N,N,N,N,11.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,4,MAG,MEDIUM,HARD,N,N,N,N,N,N,10.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,4,NOR,MEDIUM,HARD,N,N,N,N,N,N,9.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,4,OCO,HARD,SOFT,N,N,N,N,N,N,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,4,PER,MEDIUM,HARD,N,N,N,N,N,N,11.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,4,PIA,MEDIUM,HARD,N,N,N,N,N,N,8.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,4,RUS,MEDIUM,HARD,SOFT,N,N,N,N,N,11.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0
2023,4,SAI,MEDIUM,HARD,N,N,N,N,N,N,11.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,4,SAR,MEDIUM,HARD,N,N,N,N,N,N,8.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,4,STR,MEDIUM,HARD,N,N,N,N,N,N,11.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,4,TSU,MEDIUM,HARD,N,N,N,N,N,N,8.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,4,VER,MEDIUM,HARD,N,N,N,N,N,N,10.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,4,ZHO,MEDIUM,HARD,N,N,N,N,N,N,11.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,5,ALB,MEDIUM,HARD,N,N,N,N,N,N,22.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,5,ALO,MEDIUM,HARD,N,N,N,N,N,N,24.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,5,BOT,MEDIUM,HARD,N,N,N,N,N,N,15.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,5,DEV,MEDIUM,HARD,N,N,N,N,N,N,15.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,5,GAS,MEDIUM,HARD,N,N,N,N,N,N,15.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,5,HAM,HARD,MEDIUM,N,N,N,N,N,N,37.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,5,HUL,HARD,MEDIUM,N,N,N,N,N,N,33.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,5,LEC,MEDIUM,HARD,N,N,N,N,N,N,17.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,5,MAG,MEDIUM,HARD,N,N,N,N,N,N,14.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,5,NOR,SOFT,HARD,N,N,N,N,N,N,4.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,5,OCO,HARD,MEDIUM,N,N,N,N,N,N,39.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,5,PER,MEDIUM,HARD,N,N,N,N,N,N,20.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,5,PIA,SOFT,HARD,N,N,N,N,N,N,5.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,5,RUS,MEDIUM,HARD,N,N,N,N,N,N,17.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,5,SAI,MEDIUM,HARD,N,N,N,N,N,N,18.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,5,SAR,MEDIUM,HARD,N,N,N,N,N,N,2.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,5,STR,HARD,MEDIUM,N,N,N,N,N,N,42.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,5,TSU,HARD,MEDIUM,N,N,N,N,N,N,36.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,5,VER,HARD,MEDIUM,N,N,N,N,N,N,45.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,5,ZHO,HARD,MEDIUM,N,N,N,N,N,N,31.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,6,ALB,MEDIUM,HARD,INTERMEDIATE,N,N,N,N,N,18.0,34.0,25.0,0.0,0.0,0.0,0.0,0.0
2023,6,ALO,HARD,MEDIUM,INTERMEDIATE,N,N,N,N,N,54.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0
2023,6,BOT,HARD,INTERMEDIATE,N,N,N,N,N,N,51.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,6,DEV,MEDIUM,INTERMEDIATE,N,N,N,N,N,N,53.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,6,GAS,HARD,MEDIUM,INTERMEDIATE,N,N,N,N,N,47.0,7.0,24.0,0.0,0.0,0.0,0.0,0.0
2023,6,HAM,MEDIUM,HARD,INTERMEDIATE,N,N,N,N,N,31.0,23.0,24.0,0.0,0.0,0.0,0.0,0.0
2023,6,HUL,MEDIUM,HARD,INTERMEDIATE,WET,N,N,N,N,1.0,53.0,5.0,17.0,0.0,0.0,0.0,0.0
2023,6,LEC,HARD,MEDIUM,INTERMEDIATE,N,N,N,N,N,44.0,11.0,23.0,0.0,0.0,0.0,0.0,0.0
2023,6,MAG,HARD,WET,N,N,N,N,N,N,56.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,6,NOR,MEDIUM,HARD,INTERMEDIATE,N,N,N,N,N,50.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0
2023,6,OCO,MEDIUM,HARD,INTERMEDIATE,N,N,N,N,N,32.0,22.0,24.0,0.0,0.0,0.0,0.0,0.0
2023,6,PER,MEDIUM,HARD,MEDIUM,INTERMEDIATE,WET,INTERMEDIATE,N,N,1.0,33.0,19.0,4.0,13.0,6.0,0.0,0.0
2023,6,PIA,HARD,INTERMEDIATE,N,N,N,N,N,N,54.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,6,RUS,HARD,INTERMEDIATE,N,N,N,N,N,N,54.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,6,SAI,HARD,MEDIUM,INTERMEDIATE,N,N,N,N,N,33.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0
2023,6,SAR,MEDIUM,HARD,SOFT,INTERMEDIATE,N,N,N,N,20.0,3.0,29.0,24.0,0.0,0.0,0.0,0.0
2023,6,STR,HARD,INTERMEDIATE,N,N,N,N,N,N,51.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,6,TSU,MEDIUM,INTERMEDIATE,N,N,N,N,N,N,53.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,6,VER,MEDIUM,INTERMEDIATE,N,N,N,N,N,N,55.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,6,ZHO,SOFT,HARD,INTERMEDIATE,N,N,N,N,N,1.0,51.0,25.0,0.0,0.0,0.0,0.0,0.0
2023,7,ALB,SOFT,HARD,MEDIUM,N,N,N,N,N,16.0,21.0,28.0,0.0,0.0,0.0,0.0,0.0
2023,7,ALO,SOFT,SOFT,HARD,N,N,N,N,N,19.0,25.0,22.0,0.0,0.0,0.0,0.0,0.0
2023,7,BOT,SOFT,HARD,HARD,N,N,N,N,N,5.0,34.0,26.0,0.0,0.0,0.0,0.0,0.0
2023,7,DEV,SOFT,HARD,MEDIUM,N,N,N,N,N,9.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0
2023,7,GAS,SOFT,MEDIUM,HARD,N,N,N,N,N,19.0,20.0,27.0,0.0,0.0,0.0,0.0,0.0
2023,7,HAM,SOFT,MEDIUM,SOFT,N,N,N,N,N,24.0,26.0,16.0,0.0,0.0,0.0,0.0,0.0
2023,7,HUL,SOFT,MEDIUM,HARD,MEDIUM,N,N,N,N,8.0,18.0,17.0,22.0,0.0,0.0,0.0,0.0
2023,7,LEC,HARD,SOFT,HARD,N,N,N,N,N,16.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0
2023,7,MAG,SOFT,MEDIUM,HARD,MEDIUM,N,N,N,N,10.0,14.0,18.0,23.0,0.0,0.0,0.0,0.0
2023,7,NOR,SOFT,HARD,MEDIUM,SOFT,N,N,N,N,1.0,21.0,28.0,15.0,0.0,0.0,0.0,0.0
2023,7,OCO,SOFT,MEDIUM,HARD,N,N,N,N,N,13.0,22.0,31.0,0.0,0.0,0.0,0.0,0.0
2023,7,PER,MEDIUM,HARD,SOFT,N,N,N,N,N,27.0,23.0,16.0,0.0,0.0,0.0,0.0,0.0
2023,7,PIA,SOFT,HARD,MEDIUM,N,N,N,N,N,17.0,22.0,26.0,0.0,0.0,0.0,0.0,0.0
2023,7,RUS,SOFT,MEDIUM,SOFT,N,N,N,N,N,25.0,20.0,21.0,0.0,0.0,0.0,0.0,0.0
2023,7,SAI,SOFT,MEDIUM,HARD,N,N,N,N,N,15.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0
2023,7,SAR,MEDIUM,HARD,HARD,N,N,N,N,N,17.0,19.0,29.0,0.0,0.0,0.0,0.0,0.0
2023,7,STR,SOFT,SOFT,HARD,N,N,N,N,N,14.0,20.0,32.0,0.0,0.0,0.0,0.0,0.0
2023,7,TSU,SOFT,HARD,MEDIUM,N,N,N,N,N,10.0,24.0,32.0,0.0,0.0,0.0,0.0,0.0
2023,7,VER,MEDIUM,HARD,SOFT,N,N,N,N,N,26.0,26.0,14.0,0.0,0.0,0.0,0.0,0.0
2023,7,ZHO,SOFT,HARD,HARD,N,N,N,N,N,9.0,27.0,30.0,0.0,0.0,0.0,0.0,0.0
2023,8,ALB,MEDIUM,HARD,N,N,N,N,N,N,12.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,ALO,MEDIUM,HARD,HARD,N,N,N,N,N,12.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0
2023,8,BOT,HARD,MEDIUM,N,N,N,N,N,N,36.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,DEV,MEDIUM,HARD,HARD,N,N,N,N,N,11.0,39.0,19.0,0.0,0.0,0.0,0.0,0.0
2023,8,GAS,SOFT,HARD,HARD,N,N,N,N,N,10.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0
2023,8,HAM,MEDIUM,HARD,MEDIUM,N,N,N,N,N,12.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0
2023,8,HUL,MEDIUM,HARD,HARD,N,N,N,N,N,11.0,20.0,38.0,0.0,0.0,0.0,0.0,0.0
2023,8,LEC,MEDIUM,HARD,N,N,N,N,N,N,39.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,MAG,HARD,MEDIUM,MEDIUM,N,N,N,N,N,35.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0
2023,8,NOR,MEDIUM,HARD,HARD,N,N,N,N,N,12.0,23.0,35.0,0.0,0.0,0.0,0.0,0.0
2023,8,OCO,MEDIUM,HARD,HARD,N,N,N,N,N,12.0,24.0,34.0,0.0,0.0,0.0,0.0,0.0
2023,8,PER,HARD,MEDIUM,SOFT,N,N,N,N,N,37.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0
2023,8,PIA,MEDIUM,HARD,HARD,N,N,N,N,N,12.0,25.0,33.0,0.0,0.0,0.0,0.0,0.0
2023,8,RUS,MEDIUM,HARD,N,N,N,N,N,N,12.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,SAI,MEDIUM,HARD,N,N,N,N,N,N,38.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,SAR,MEDIUM,N,N,N,N,N,N,N,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,8,STR,MEDIUM,HARD,HARD,N,N,N,N,N,11.0,16.0,43.0,0.0,0.0,0.0,0.0,0.0
2023,8,TSU,MEDIUM,HARD,HARD,N,N,N,N,N,1.0,1.0,68.0,0.0,0.0,0.0,0.0,0.0
2023,8,VER,MEDIUM,HARD,MEDIUM,N,N,N,N,N,12.0,30.0,28.0,0.0,0.0,0.0,0.0,0.0
2023,8,ZHO,MEDIUM,HARD,HARD,N,N,N,N,N,12.0,20.0,37.0,0.0,0.0,0.0,0.0,0.0
2023,9,ALB,MEDIUM,MEDIUM,HARD,HARD,N,N,N,N,2.0,12.0,27.0,30.0,0.0,0.0,0.0,0.0
2023,9,ALO,HARD,HARD,MEDIUM,MEDIUM,N,N,N,N,2.0,13.0,29.0,27.0,0.0,0.0,0.0,0.0
2023,9,BOT,HARD,HARD,MEDIUM,HARD,N,N,N,N,2.0,19.0,19.0,30.0,0.0,0.0,0.0,0.0
2023,9,DEV,MEDIUM,MEDIUM,HARD,MEDIUM,N,N,N,N,2.0,10.0,25.0,33.0,0.0,0.0,0.0,0.0
2023,9,GAS,MEDIUM,MEDIUM,HARD,MEDIUM,N,N,N,N,2.0,12.0,30.0,27.0,0.0,0.0,0.0,0.0
2023,9,HAM,MEDIUM,MEDIUM,HARD,MEDIUM,N,N,N,N,2.0,12.0,28.0,29.0,0.0,0.0,0.0,0.0
2023,9,HUL,MEDIUM,MEDIUM,HARD,N,N,N,N,N,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0
2023,9,LEC,MEDIUM,MEDIUM,MEDIUM,HARD,N,N,N,N,2.0,13.0,32.0,24.0,0.0,0.0,0.0,0.0
2023,9,MAG,HARD,MEDIUM,HARD,HARD,N,N,N,N,1.0,1.0,32.0,36.0,0.0,0.0,0.0,0.0
2023,9,NOR,MEDIUM,MEDIUM,HARD,HARD,N,N,N,N,2.0,12.0,27.0,30.0,0.0,0.0,0.0,0.0
2023,9,OCO,MEDIUM,MEDIUM,HARD,HARD,N,N,N,N,2.0,12.0,26.0,30.0,0.0,0.0,0.0,0.0
2023,9,PER,MEDIUM,MEDIUM,MEDIUM,HARD,N,N,N,N,2.0,23.0,25.0,21.0,0.0,0.0,0.0,0.0
2023,9,PIA,MEDIUM,MEDIUM,HARD,HARD,MEDIUM,N,N,N,2.0,12.0,8.0,19.0,29.0,0.0,0.0,0.0
2023,9,RUS,MEDIUM,MEDIUM,HARD,MEDIUM,N,N,N,N,2.0,12.0,27.0,30.0,0.0,0.0,0.0,0.0
2023,9,SAI,MEDIUM,MEDIUM,MEDIUM,HARD,N,N,N,N,2.0,13.0,30.0,26.0,0.0,0.0,0.0,0.0
2023,9,SAR,MEDIUM,MEDIUM,HARD,HARD,N,N,N,N,2.0,12.0,29.0,27.0,0.0,0.0,0.0,0.0
2023,9,STR,MEDIUM,MEDIUM,HARD,HARD,MEDIUM,N,N,N,2.0,13.0,21.0,18.0,17.0,0.0,0.0,0.0
2023,9,TSU,MEDIUM,HARD,HARD,HARD,MEDIUM,N,N,N,1.0,1.0,21.0,20.0,27.0,0.0,0.0,0.0
2023,9,VER,MEDIUM,MEDIUM,HARD,MEDIUM,SOFT,N,N,N,2.0,22.0,25.0,20.0,2.0,0.0,0.0,0.0
2023,9,ZHO,MEDIUM,MEDIUM,HARD,HARD,N,N,N,N,2.0,6.0,30.0,32.0,0.0,0.0,0.0,0.0
2023,10,ALB,MEDIUM,SOFT,N,N,N,N,N,N,32.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,10,ALO,MEDIUM,SOFT,N,N,N,N,N,N,33.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,10,BOT,HARD,SOFT,N,N,N,N,N,N,32.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,10,DEV,SOFT,MEDIUM,SOFT,N,N,N,N,N,27.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0
2023,10,GAS,MEDIUM,SOFT,N,N,N,N,N,N,31.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,10,HAM,MEDIUM,SOFT,N,N,N,N,N,N,33.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,10,HUL,HARD,MEDIUM,SOFT,N,N,N,N,N,7.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0
2023,10,LEC,MEDIUM,HARD,MEDIUM,N,N,N,N,N,18.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0
2023,10,MAG,MEDIUM,N,N,N,N,N,N,N,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,10,NOR,MEDIUM,HARD,N,N,N,N,N,N,33.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,10,OCO,SOFT,N,N,N,N,N,N,N,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,10,PER,MEDIUM,SOFT,N,N,N,N,N,N,28.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,10,PIA,MEDIUM,HARD,N,N,N,N,N,N,29.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,10,RUS,SOFT,MEDIUM,N,N,N,N,N,N,28.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,10,SAI,MEDIUM,HARD,N,N,N,N,N,N,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,10,SAR,MEDIUM,SOFT,N,N,N,N,N,N,29.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,10,STR,MEDIUM,SOFT,N,N,N,N,N,N,31.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,10,TSU,SOFT,HARD,SOFT,N,N,N,N,N,14.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0
2023,10,VER,MEDIUM,SOFT,N,N,N,N,N,N,33.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,10,ZHO,MEDIUM,HARD,SOFT,SOFT,N,N,N,N,24.0,9.0,3.0,16.0,0.0,0.0,0.0,0.0
2023,11,ALB,MEDIUM,HARD,HARD,N,N,N,N,N,8.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0
2023,11,ALO,MEDIUM,HARD,HARD,N,N,N,N,N,20.0,23.0,27.0,0.0,0.0,0.0,0.0,0.0
2023,11,BOT,MEDIUM,HARD,HARD,N,N,N,N,N,9.0,31.0,29.0,0.0,0.0,0.0,0.0,0.0
2023,11,GAS,SOFT,N,N,N,N,N,N,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,11,HAM,MEDIUM,HARD,MEDIUM,N,N,N,N,N,16.0,33.0,21.0,0.0,0.0,0.0,0.0,0.0
2023,11,HUL,MEDIUM,HARD,HARD,N,N,N,N,N,16.0,22.0,31.0,0.0,0.0,0.0,0.0,0.0
2023,11,LEC,MEDIUM,HARD,HARD,N,N,N,N,N,17.0,26.0,27.0,0.0,0.0,0.0,0.0,0.0
2023,11,MAG,MEDIUM,HARD,HARD,N,N,N,N,N,14.0,27.0,28.0,0.0,0.0,0.0,0.0,0.0
2023,11,NOR,MEDIUM,HARD,MEDIUM,N,N,N,N,N,17.0,27.0,26.0,0.0,0.0,0.0,0.0,0.0
2023,11,OCO,MEDIUM,N,N,N,N,N,N,N,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,11,PER,HARD,MEDIUM,MEDIUM,N,N,N,N,N,24.0,18.0,28.0,0.0,0.0,0.0,0.0,0.0
2023,11,PIA,MEDIUM,HARD,MEDIUM,N,N,N,N,N,18.0,24.0,28.0,0.0,0.0,0.0,0.0,0.0
2023,11,RIC,MEDIUM,HARD,MEDIUM,N,N,N,N,N,18.0,11.0,40.0,0.0,0.0,0.0,0.0,0.0
2023,11,RUS,HARD,MEDIUM,MEDIUM,N,N,N,N,N,28.0,18.0,24.0,0.0,0.0,0.0,0.0,0.0
2023,11,SAI,SOFT,HARD,HARD,N,N,N,N,N,15.0,29.0,26.0,0.0,0.0,0.0,0.0,0.0
2023,11,SAR,MEDIUM,HARD,HARD,N,N,N,N,N,13.0,21.0,33.0,0.0,0.0,0.0,0.0,0.0
2023,11,STR,SOFT,HARD,HARD,N,N,N,N,N,9.0,25.0,35.0,0.0,0.0,0.0,0.0,0.0
2023,11,TSU,SOFT,HARD,MEDIUM,N,N,N,N,N,9.0,35.0,25.0,0.0,0.0,0.0,0.0,0.0
2023,11,VER,MEDIUM,HARD,MEDIUM,N,N,N,N,N,23.0,28.0,19.0,0.0,0.0,0.0,0.0,0.0
2023,11,ZHO,MEDIUM,HARD,HARD,N,N,N,N,N,10.0,28.0,31.0,0.0,0.0,0.0,0.0,0.0
2023,12,ALB,SOFT,MEDIUM,MEDIUM,SOFT,N,N,N,N,7.0,16.0,10.0,11.0,0.0,0.0,0.0,0.0
2023,12,ALO,MEDIUM,MEDIUM,SOFT,N,N,N,N,N,10.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0
2023,12,BOT,SOFT,MEDIUM,MEDIUM,N,N,N,N,N,6.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0
2023,12,GAS,SOFT,MEDIUM,N,N,N,N,N,N,23.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,12,HAM,SOFT,MEDIUM,SOFT,MEDIUM,N,N,N,N,12.0,15.0,15.0,2.0,0.0,0.0,0.0,0.0
2023,12,HUL,MEDIUM,SOFT,SOFT,N,N,N,N,N,12.0,12.0,20.0,0.0,0.0,0.0,0.0,0.0
2023,12,LEC,SOFT,MEDIUM,SOFT,N,N,N,N,N,13.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0
2023,12,MAG,SOFT,MEDIUM,MEDIUM,N,N,N,N,N,5.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0
2023,12,NOR,MEDIUM,HARD,SOFT,N,N,N,N,N,5.0,12.0,27.0,0.0,0.0,0.0,0.0,0.0
2023,12,OCO,SOFT,MEDIUM,SOFT,N,N,N,N,N,6.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0
2023,12,PER,SOFT,MEDIUM,SOFT,N,N,N,N,N,13.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0
2023,12,PIA,MEDIUM,N,N,N,N,N,N,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,12,RIC,SOFT,MEDIUM,MEDIUM,N,N,N,N,N,5.0,17.0,22.0,0.0,0.0,0.0,0.0,0.0
2023,12,RUS,MEDIUM,SOFT,N,N,N,N,N,N,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,12,SAI,SOFT,MEDIUM,N,N,N,N,N,N,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,12,SAR,SOFT,MEDIUM,MEDIUM,SOFT,N,N,N,N,8.0,16.0,10.0,10.0,0.0,0.0,0.0,0.0
2023,12,STR,MEDIUM,SOFT,N,N,N,N,N,N,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,12,TSU,MEDIUM,MEDIUM,SOFT,N,N,N,N,N,9.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0
